user_id,age,city,monthly_usage_gb,device_type,tenure_months,is_4g,segment
6191,39,Medan,2.13,mid-range,46,0,C
6192,49,Bandung,0.33,mid-range,51,1,C
6193,33,Medan,0.1,mid-range,11,1,C
6194,35,Bandung,4.16,low-end,57,0,C
6195,22,Medan,2.3,low-end,13,0,C
6196,53,Medan,1.21,mid-range,23,0,C
6197,47,Surabaya,1.72,low-end,40,0,B
6198,36,Makassar,9.49,low-end,55,0,C
6199,40,Jakarta,1.46,mid-range,41,1,C
6200,51,Makassar,0.33,low-end,34,0,B
6201,30,Medan,1.87,low-end,20,0,B
6202,46,Medan,3.13,low-end,2,0,C
6203,53,Makassar,0.04,low-end,8,0,B
6204,39,Medan,1.21,mid-range,18,0,C
6205,53,Bandung,1.5,mid-range,56,0,C
6206,26,Medan,1.87,mid-range,54,1,C
6207,56,Makassar,1.08,low-end,7,0,B
6208,36,Makassar,3.3,mid-range,43,0,C
6209,55,Makassar,8.69,mid-range,31,0,C
6210,23,Surabaya,7.36,low-end,22,0,C
6211,32,Surabaya,3.28,low-end,28,0,C
6212,37,Surabaya,2.12,mid-range,25,0,C
6213,26,Surabaya,5.24,high-end,52,0,A
6214,49,Surabaya,5.42,mid-range,1,0,C
6215,21,Surabaya,5.31,low-end,32,0,C
6216,35,Surabaya,0.52,feature,25,1,B
6217,22,Makassar,0.08,mid-range,48,1,C
6218,37,Jakarta,12.26,feature,16,0,C
6219,40,Surabaya,9.63,feature,29,1,C
6220,28,Makassar,2.49,low-end,42,1,C
6221,54,Jakarta,14.91,low-end,24,0,C
6222,39,Surabaya,4.42,low-end,17,0,C
6223,21,Jakarta,2.19,mid-range,42,0,C
6224,46,Jakarta,1.48,high-end,6,0,C
6225,51,Bandung,2.7,low-end,14,0,C
6226,30,Medan,2.18,low-end,26,0,C
6227,59,Bandung,15.25,mid-range,28,0,C
6228,26,Jakarta,2.02,low-end,47,0,C
6229,59,Makassar,5.42,high-end,36,0,C
6230,48,Surabaya,5.04,low-end,31,1,C
6231,24,Medan,0.22,high-end,27,1,C
6232,21,Surabaya,0.27,low-end,2,1,B
6233,36,Makassar,3.23,mid-range,19,0,C
6234,59,Medan,0.9,mid-range,28,0,C
6235,47,Bandung,3.21,high-end,45,0,C
6236,48,Jakarta,0.47,mid-range,44,1,C
6237,52,Makassar,1.52,mid-range,57,1,C
6238,38,Jakarta,0.32,mid-range,21,0,C
6239,48,Jakarta,0.99,mid-range,55,0,C
6240,36,Surabaya,0.28,mid-range,45,1,C
6241,48,Makassar,10.58,low-end,15,1,C
6242,49,Jakarta,1.51,low-end,34,1,B
6243,19,Bandung,6.94,feature,40,0,C
6244,27,Medan,10.64,low-end,3,0,C
6245,19,Makassar,7.21,mid-range,1,0,A
6246,19,Surabaya,1.82,feature,24,1,B
6247,41,Makassar,4.53,mid-range,43,0,C
6248,34,Surabaya,0.5,mid-range,27,0,C
6249,49,Medan,0.3,mid-range,9,0,C
6250,33,Bandung,6.28,mid-range,24,1,C
6251,33,Jakarta,0.09,low-end,17,0,B
6252,56,Makassar,10.76,high-end,28,0,C
6253,48,Surabaya,3.35,feature,39,1,C
6254,41,Medan,1.63,mid-range,55,0,C
6255,18,Jakarta,0.46,feature,4,0,B
6256,28,Medan,3.85,low-end,29,1,C
6257,38,Bandung,2.48,mid-range,45,0,C
6258,21,Jakarta,3.73,mid-range,28,1,A
6259,24,Jakarta,1.62,low-end,56,1,B
6260,43,Jakarta,0.21,mid-range,37,0,C
6261,29,Surabaya,1.13,low-end,29,1,B
6262,48,Jakarta,1.14,feature,44,0,B
6263,34,Medan,0.03,mid-range,52,0,C
6264,50,Surabaya,0.03,mid-range,29,0,C
6265,28,Jakarta,1.2,mid-range,5,0,C
6266,45,Medan,3.9,mid-range,11,1,C
6267,49,Medan,2.93,mid-range,2,1,C
6268,18,Makassar,0.82,low-end,4,0,B
6269,45,Medan,2.77,low-end,10,0,C
6270,59,Bandung,3.13,low-end,56,0,C
6271,24,Jakarta,2.22,high-end,39,1,C
6272,19,Jakarta,2.21,low-end,44,0,C
6273,59,Jakarta,1.38,low-end,8,0,B
6274,41,Medan,0.4,mid-range,55,1,C
6275,21,Medan,1.46,low-end,23,1,B
6276,36,Jakarta,1.27,mid-range,27,0,C
6277,43,Surabaya,2.69,feature,23,1,C
6278,28,Surabaya,5.82,mid-range,48,0,A
6279,57,Bandung,1.41,low-end,34,0,B
6280,28,Makassar,3.71,feature,35,1,C
6281,20,Bandung,5.01,mid-range,17,1,A
6282,29,Jakarta,0.71,mid-range,47,0,C
6283,20,Jakarta,6.96,feature,50,0,C
6284,59,Jakarta,0.22,low-end,10,1,B
6285,44,Makassar,6.96,low-end,54,0,C
6286,19,Medan,0.54,low-end,2,0,B
6287,33,Makassar,1.23,low-end,17,0,B
6288,19,Bandung,2.79,mid-range,31,0,C
6289,47,Medan,7.08,low-end,16,0,C
6290,37,Medan,0.89,low-end,24,0,B
6291,55,Bandung,4.33,mid-range,57,0,C
6292,45,Medan,3.72,feature,7,0,C
6293,42,Surabaya,0.52,mid-range,19,0,C
6294,49,Bandung,1.96,mid-range,16,1,C
6295,27,Bandung,1.97,low-end,33,0,B
6296,59,Surabaya,1.09,low-end,36,0,B
6297,57,Makassar,4.54,feature,45,1,C
6298,50,Makassar,7.81,mid-range,10,1,C
6299,30,Makassar,3.78,mid-range,43,0,C
6300,58,Medan,10.83,mid-range,51,0,C
6301,59,Surabaya,0.16,high-end,15,0,C
6302,54,Bandung,0.11,mid-range,43,1,C
6303,33,Bandung,6.73,mid-range,3,0,C
6304,39,Bandung,6.84,low-end,2,0,C
6305,37,Medan,0.34,low-end,43,0,B
6306,44,Medan,1.33,low-end,42,1,B
6307,58,Makassar,5.41,mid-range,35,0,C
6308,33,Medan,0.41,low-end,27,0,B
6309,51,Makassar,0.93,mid-range,5,1,C
6310,49,Makassar,3.43,mid-range,15,0,C
6311,43,Bandung,12.04,feature,36,0,C
6312,42,Medan,4.79,mid-range,49,0,C
6313,19,Makassar,4.51,low-end,33,0,C
6314,29,Surabaya,1.26,low-end,1,0,B
6315,57,Surabaya,3.25,mid-range,12,0,C
6316,26,Medan,0.36,mid-range,42,1,C
6317,29,Bandung,14.59,low-end,41,1,C
6318,43,Bandung,1.97,low-end,9,0,B
6319,26,Makassar,3.06,low-end,57,0,C
6320,27,Medan,6.27,low-end,58,1,C
6321,49,Surabaya,0.0,high-end,52,1,C
6322,51,Makassar,11.19,low-end,20,0,C
6323,37,Makassar,1.33,high-end,30,0,C
6324,56,Jakarta,1.24,high-end,14,1,C
6325,19,Medan,0.47,low-end,58,0,B
6326,18,Makassar,5.86,low-end,23,0,C
6327,53,Surabaya,6.14,mid-range,29,1,C
6328,41,Jakarta,0.06,low-end,51,0,B
6329,44,Surabaya,0.17,mid-range,42,0,C
6330,19,Bandung,7.52,low-end,35,0,C
6331,48,Jakarta,0.39,low-end,52,1,B
6332,31,Jakarta,2.91,feature,27,1,C
6333,19,Makassar,2.9,low-end,54,0,C
6334,46,Bandung,6.11,mid-range,49,0,C
6335,32,Makassar,2.55,high-end,27,0,C
6336,29,Medan,1.71,low-end,30,1,B
6337,54,Surabaya,10.99,low-end,3,0,C
6338,45,Surabaya,0.78,low-end,12,0,B
6339,37,Makassar,0.91,low-end,47,0,B
6340,56,Surabaya,0.27,mid-range,31,0,C
6341,41,Surabaya,11.1,mid-range,37,1,C
6342,38,Medan,3.68,low-end,27,0,C
6343,27,Bandung,0.04,mid-range,47,1,C
6344,31,Jakarta,3.66,mid-range,52,0,C
6345,54,Makassar,1.55,low-end,24,0,B
6346,35,Makassar,10.28,mid-range,48,1,C
6347,41,Medan,0.97,low-end,41,0,B
6348,31,Medan,3.72,mid-range,40,0,C
6349,51,Jakarta,2.96,low-end,11,1,C
6350,29,Bandung,0.04,feature,27,0,B
6351,39,Makassar,6.49,mid-range,9,0,C
6352,23,Medan,0.45,mid-range,16,0,C
6353,53,Makassar,3.27,mid-range,14,1,C
6354,53,Surabaya,4.48,low-end,47,0,C
6355,39,Makassar,2.99,mid-range,30,0,C
6356,31,Bandung,0.31,low-end,46,1,B
6357,33,Bandung,11.09,mid-range,24,0,C
6358,53,Makassar,0.81,mid-range,42,0,C
6359,42,Surabaya,2.97,low-end,13,0,C
6360,49,Bandung,4.79,low-end,33,1,C
6361,50,Medan,8.4,mid-range,55,1,C
6362,53,Makassar,2.78,mid-range,9,0,C
6363,37,Surabaya,0.9,high-end,49,0,C
6364,35,Medan,5.44,low-end,26,0,C
6365,55,Makassar,0.53,mid-range,49,0,C
6366,20,Surabaya,0.07,mid-range,42,0,C
6367,40,Medan,7.16,mid-range,45,0,C
6368,49,Bandung,2.57,mid-range,50,1,C
6369,33,Makassar,0.22,low-end,13,0,B
6370,22,Makassar,2.6,mid-range,21,1,C
6371,21,Bandung,0.47,mid-range,29,0,C
6372,38,Jakarta,0.1,low-end,28,0,B
6373,57,Medan,0.37,low-end,24,0,B
6374,31,Bandung,4.48,mid-range,13,1,C
6375,56,Makassar,4.23,low-end,56,1,C
6376,48,Medan,2.78,low-end,42,0,C
6377,31,Medan,0.7,mid-range,20,0,C
6378,23,Jakarta,4.03,feature,39,1,C
6379,29,Makassar,1.57,low-end,7,1,B
6380,33,Surabaya,2.14,mid-range,41,1,C
6381,34,Jakarta,6.84,low-end,48,0,C
6382,40,Jakarta,1.84,mid-range,15,1,C
6383,31,Surabaya,2.95,low-end,25,0,C
6384,24,Surabaya,9.79,mid-range,35,0,A
6385,49,Jakarta,1.8,low-end,13,0,B
6386,32,Medan,2.47,low-end,43,0,C
6387,34,Bandung,2.63,mid-range,8,0,C
6388,58,Bandung,0.83,low-end,21,0,B
6389,51,Jakarta,4.01,mid-range,53,0,C
6390,22,Medan,3.89,mid-range,56,1,A
6391,44,Surabaya,0.72,mid-range,6,1,C
6392,40,Jakarta,0.04,low-end,10,0,B
6393,57,Makassar,20.55,mid-range,58,0,C
6394,31,Medan,2.61,low-end,49,0,C
6395,32,Makassar,0.6,feature,52,0,B
6396,50,Makassar,1.0,low-end,41,0,B
6397,48,Jakarta,2.89,mid-range,21,0,C
6398,52,Medan,0.44,mid-range,14,0,C
6399,34,Makassar,0.11,feature,52,1,B
6400,45,Medan,4.81,mid-range,59,1,C
6401,36,Bandung,3.77,mid-range,45,1,C
6402,40,Makassar,1.11,low-end,58,0,B
6403,49,Makassar,0.18,mid-range,33,1,C
6404,57,Medan,2.0,low-end,25,0,C
6405,30,Bandung,0.97,mid-range,56,0,C
6406,37,Makassar,1.52,mid-range,19,1,C
6407,52,Jakarta,0.96,low-end,9,1,B
6408,22,Medan,0.58,mid-range,49,0,C
6409,26,Medan,1.47,low-end,47,0,B
6410,46,Makassar,10.05,mid-range,52,1,C
6411,23,Bandung,0.93,feature,37,1,B
6412,42,Makassar,1.23,mid-range,36,0,C
6413,48,Surabaya,1.2,mid-range,36,0,C
6414,39,Makassar,1.96,mid-range,57,0,C
6415,19,Surabaya,5.56,low-end,15,0,C
6416,22,Jakarta,1.54,mid-range,5,0,C
6417,44,Medan,4.92,low-end,17,0,C
6418,42,Medan,0.37,low-end,30,1,B
6419,25,Bandung,6.76,low-end,7,1,C
6420,18,Makassar,0.61,mid-range,6,0,C
6421,37,Jakarta,0.12,low-end,15,0,B
6422,40,Surabaya,0.52,mid-range,57,0,C
6423,49,Bandung,0.63,mid-range,52,0,C
6424,28,Jakarta,2.13,mid-range,46,0,C
6425,56,Jakarta,1.79,low-end,10,0,B
6426,41,Surabaya,3.78,mid-range,6,1,C
6427,28,Surabaya,0.16,low-end,42,1,B
6428,46,Medan,2.07,mid-range,55,1,C
6429,43,Makassar,1.21,mid-range,52,0,C
6430,33,Bandung,2.99,mid-range,41,1,C
6431,52,Makassar,0.13,mid-range,13,0,C
6432,37,Bandung,0.11,low-end,14,0,B
6433,20,Jakarta,1.67,low-end,1,0,B
6434,18,Surabaya,5.0,low-end,33,1,C
6435,18,Surabaya,3.34,feature,19,0,C
6436,34,Jakarta,0.05,high-end,9,0,C
6437,19,Jakarta,0.59,low-end,37,0,B
6438,46,Bandung,0.77,high-end,49,0,C
6439,37,Jakarta,1.65,mid-range,48,0,C
6440,23,Bandung,2.65,mid-range,12,0,C
6441,25,Makassar,0.73,mid-range,5,1,C
6442,46,Surabaya,1.45,low-end,6,1,B
6443,50,Surabaya,2.63,low-end,52,1,C
6444,20,Surabaya,1.45,mid-range,55,0,C
6445,52,Makassar,0.46,feature,11,0,B
6446,22,Makassar,2.03,feature,51,0,C
6447,44,Medan,1.17,mid-range,53,1,C
6448,29,Bandung,5.99,mid-range,38,0,A
6449,37,Bandung,4.48,mid-range,55,0,C
6450,37,Medan,0.63,low-end,10,0,B
6451,26,Surabaya,0.5,high-end,15,0,C
6452,56,Bandung,1.28,mid-range,50,0,C
6453,21,Bandung,1.59,mid-range,53,1,C
6454,36,Surabaya,8.07,low-end,39,0,C
6455,55,Jakarta,1.08,mid-range,55,0,C
6456,44,Jakarta,6.07,mid-range,28,0,C
6457,30,Medan,2.11,mid-range,3,0,C
6458,30,Makassar,6.5,low-end,56,0,C
6459,39,Bandung,3.63,mid-range,16,1,C
6460,45,Bandung,3.7,high-end,45,0,C
6461,39,Medan,2.19,mid-range,17,0,C
6462,36,Medan,5.5,low-end,36,0,C
6463,25,Bandung,0.88,low-end,19,0,B
6464,25,Surabaya,7.14,low-end,4,1,C
6465,59,Surabaya,3.04,mid-range,59,1,C
6466,43,Makassar,1.73,mid-range,25,1,C
6467,43,Bandung,12.08,low-end,27,0,C
6468,40,Bandung,5.94,high-end,12,0,C
6469,30,Bandung,4.44,mid-range,56,1,C
6470,45,Bandung,0.96,low-end,27,0,B
6471,26,Medan,10.92,low-end,4,1,C
6472,37,Jakarta,4.08,low-end,24,1,C
6473,36,Bandung,2.79,mid-range,17,0,C
6474,56,Jakarta,7.65,low-end,56,0,C
6475,29,Surabaya,0.53,mid-range,26,0,C
6476,32,Makassar,0.45,mid-range,18,0,C
6477,48,Surabaya,2.49,low-end,22,0,C
6478,31,Bandung,0.18,feature,6,0,B
6479,28,Surabaya,3.27,mid-range,19,0,A
6480,43,Medan,0.83,low-end,37,0,B
6481,59,Jakarta,0.38,high-end,34,0,C
6482,44,Bandung,1.58,mid-range,11,1,C
6483,28,Medan,1.88,feature,56,1,B
6484,55,Jakarta,0.56,mid-range,24,0,C
6485,51,Medan,0.13,mid-range,45,1,C
6486,36,Surabaya,1.6,low-end,37,0,B
6487,23,Bandung,4.28,low-end,23,0,C
6488,55,Surabaya,6.22,mid-range,40,1,C
6489,59,Makassar,0.31,feature,43,0,B
6490,45,Bandung,2.23,feature,4,0,C
6491,18,Surabaya,0.92,mid-range,18,0,C
6492,52,Bandung,1.41,mid-range,30,1,C
6493,57,Jakarta,8.13,mid-range,15,0,C
6494,25,Bandung,1.3,low-end,37,1,B
6495,24,Bandung,1.36,low-end,23,0,B
6496,28,Jakarta,0.7,mid-range,12,1,C
6497,56,Surabaya,9.66,mid-range,4,0,C
6498,21,Bandung,1.83,mid-range,4,0,C
6499,42,Medan,2.53,low-end,52,0,C
6500,29,Bandung,1.81,low-end,41,0,B
6501,43,Surabaya,0.87,mid-range,41,0,C
6502,55,Jakarta,4.99,mid-range,14,0,C
6503,29,Surabaya,0.09,feature,59,0,B
6504,54,Makassar,3.52,low-end,58,1,C
6505,41,Bandung,2.71,mid-range,56,1,C
6506,33,Bandung,0.47,high-end,59,1,C
6507,30,Jakarta,0.54,low-end,8,1,B
6508,42,Bandung,3.23,low-end,23,0,C
6509,21,Medan,1.12,low-end,1,0,B
6510,28,Medan,0.93,low-end,56,1,B
6511,49,Surabaya,0.18,low-end,11,1,B
6512,24,Jakarta,4.36,low-end,27,0,C
6513,28,Makassar,6.43,mid-range,4,0,A
6514,45,Surabaya,5.14,mid-range,29,0,C
6515,58,Jakarta,1.88,mid-range,17,0,C
6516,40,Jakarta,2.29,mid-range,49,0,C
6517,40,Surabaya,0.83,low-end,19,1,B
6518,45,Surabaya,0.57,low-end,45,0,B
6519,43,Bandung,5.19,mid-range,51,0,C
6520,42,Makassar,4.8,mid-range,58,0,C
6521,46,Medan,4.51,low-end,49,1,C
6522,36,Bandung,1.87,low-end,24,0,B
6523,50,Jakarta,6.0,mid-range,52,0,C
6524,53,Makassar,7.82,low-end,44,0,C
6525,31,Makassar,1.19,feature,52,0,B
6526,31,Surabaya,0.76,high-end,46,0,C
6527,52,Makassar,1.87,mid-range,54,1,C
6528,47,Makassar,0.59,mid-range,41,0,C
6529,45,Jakarta,6.46,feature,57,0,C
6530,34,Bandung,1.24,mid-range,44,0,C
6531,20,Makassar,2.58,mid-range,56,0,C
6532,33,Surabaya,2.71,mid-range,32,1,C
6533,47,Bandung,2.17,low-end,31,0,C
6534,46,Surabaya,0.51,high-end,49,0,C
6535,32,Makassar,14.13,low-end,16,1,C
6536,42,Bandung,0.57,feature,32,1,B
6537,55,Makassar,4.18,low-end,44,1,C
6538,59,Jakarta,4.7,mid-range,42,0,C
6539,55,Bandung,0.47,mid-range,58,1,C
6540,40,Surabaya,8.12,mid-range,34,0,C
6541,42,Jakarta,2.01,low-end,35,0,C
6542,59,Medan,2.97,mid-range,59,1,C
6543,24,Surabaya,3.08,low-end,37,0,C
6544,39,Makassar,2.11,low-end,16,0,C
6545,34,Surabaya,0.46,mid-range,21,1,C
6546,35,Medan,4.18,low-end,13,0,C
6547,58,Surabaya,2.62,mid-range,58,0,C
6548,27,Jakarta,0.38,low-end,56,0,B
6549,27,Surabaya,3.62,low-end,18,0,C
6550,24,Bandung,3.64,low-end,2,0,C
6551,55,Medan,2.39,low-end,56,1,C
6552,44,Surabaya,0.28,low-end,33,1,B
6553,50,Medan,1.3,low-end,41,0,B
6554,18,Jakarta,0.16,mid-range,18,0,C
6555,51,Bandung,1.95,low-end,28,0,B
6556,21,Makassar,7.11,mid-range,37,0,A
6557,34,Surabaya,0.01,mid-range,35,0,C
6558,21,Jakarta,0.93,mid-range,37,0,C
6559,43,Medan,4.83,mid-range,12,1,C
6560,21,Medan,0.03,low-end,40,1,B
6561,18,Jakarta,0.03,low-end,8,0,B
6562,24,Surabaya,2.83,mid-range,54,0,C
6563,47,Makassar,4.67,mid-range,25,0,C
6564,26,Surabaya,4.5,low-end,7,0,C
6565,52,Bandung,4.54,mid-range,2,1,C
6566,25,Surabaya,1.34,mid-range,33,0,C
6567,41,Bandung,6.43,mid-range,56,0,C
6568,36,Medan,0.04,mid-range,33,0,C
6569,53,Bandung,1.12,feature,40,1,B
6570,44,Makassar,1.23,feature,57,0,B
6571,49,Jakarta,0.54,low-end,49,0,B
6572,31,Bandung,1.23,feature,23,1,B
6573,35,Surabaya,2.64,high-end,5,0,C
6574,45,Bandung,2.2,feature,14,1,C
6575,46,Medan,1.15,feature,8,0,B
6576,33,Bandung,4.15,low-end,20,0,C
6577,52,Makassar,3.76,mid-range,18,1,C
6578,48,Bandung,0.99,mid-range,23,0,C
6579,21,Makassar,1.17,mid-range,29,1,C
6580,54,Surabaya,1.02,mid-range,7,1,C
6581,34,Medan,0.41,low-end,24,0,B
6582,56,Jakarta,4.19,feature,46,0,C
6583,43,Surabaya,0.14,mid-range,25,0,C
6584,56,Surabaya,0.49,mid-range,14,0,C
6585,58,Jakarta,0.33,feature,38,0,B
6586,21,Bandung,5.23,low-end,3,0,C
6587,47,Bandung,0.14,mid-range,53,0,C
6588,47,Bandung,3.28,low-end,46,1,C
6589,39,Medan,0.14,low-end,14,1,B
6590,28,Surabaya,4.63,mid-range,3,0,A
6591,19,Makassar,7.32,feature,42,0,C
6592,29,Jakarta,2.0,mid-range,9,0,C
6593,47,Surabaya,4.9,low-end,53,1,C
6594,53,Bandung,3.68,feature,7,0,C
6595,35,Jakarta,4.76,mid-range,26,1,C
6596,43,Makassar,4.37,low-end,7,1,C
6597,24,Surabaya,0.69,mid-range,7,1,C
6598,18,Surabaya,2.08,low-end,44,0,C
6599,43,Medan,9.69,feature,58,0,C
6600,40,Surabaya,1.26,feature,36,1,B
6601,43,Surabaya,10.57,mid-range,52,0,C
6602,23,Makassar,2.63,low-end,13,0,C
6603,23,Makassar,1.86,low-end,3,0,B
6604,25,Jakarta,3.22,low-end,20,0,C
6605,41,Bandung,5.08,mid-range,9,1,C
6606,39,Makassar,1.5,feature,53,0,B
6607,36,Jakarta,0.1,mid-range,22,1,C
6608,54,Surabaya,3.7,high-end,52,0,C
6609,35,Jakarta,9.38,low-end,45,0,C
6610,48,Jakarta,2.94,low-end,33,1,C
6611,54,Jakarta,0.63,mid-range,23,1,C
6612,47,Jakarta,0.86,low-end,23,1,B
6613,59,Makassar,7.22,mid-range,38,1,C
6614,50,Bandung,0.04,feature,52,0,B
6615,27,Jakarta,2.39,low-end,26,0,C
6616,54,Medan,0.52,high-end,32,0,C
6617,29,Surabaya,1.0,low-end,56,0,B
6618,47,Surabaya,1.1,low-end,28,0,B
6619,44,Surabaya,0.74,mid-range,30,0,C
6620,56,Surabaya,4.72,high-end,40,0,C
6621,26,Surabaya,1.21,low-end,17,0,B
6622,38,Jakarta,1.27,high-end,57,0,C
6623,29,Bandung,1.81,mid-range,56,0,C
6624,46,Medan,6.98,high-end,18,1,C
6625,50,Makassar,3.5,mid-range,25,0,C
6626,32,Medan,0.19,mid-range,4,0,C
6627,19,Makassar,0.12,mid-range,26,1,C
6628,56,Makassar,2.51,low-end,31,0,C
6629,35,Medan,6.54,high-end,12,1,C
6630,20,Jakarta,1.17,low-end,54,0,B
6631,24,Surabaya,0.85,feature,48,0,B
6632,35,Jakarta,4.14,mid-range,18,0,C
6633,55,Surabaya,2.76,low-end,10,1,C
6634,54,Bandung,2.5,mid-range,36,0,C
6635,50,Makassar,0.49,mid-range,2,0,C
6636,48,Medan,0.58,low-end,25,1,B
6637,28,Bandung,0.99,feature,47,1,B
6638,21,Surabaya,0.7,mid-range,9,1,C
6639,35,Jakarta,10.67,mid-range,47,1,C
6640,21,Medan,0.06,mid-range,32,1,C
6641,51,Makassar,2.95,low-end,5,0,C
6642,46,Bandung,2.19,high-end,51,0,C
6643,41,Makassar,1.17,low-end,3,1,B
6644,39,Surabaya,6.56,low-end,17,0,C
6645,19,Makassar,3.33,low-end,13,0,C
6646,23,Jakarta,19.23,low-end,56,0,C
6647,59,Bandung,0.55,mid-range,3,0,C
6648,42,Bandung,0.28,mid-range,28,0,C
6649,38,Jakarta,0.45,mid-range,4,1,C
6650,33,Makassar,0.94,mid-range,18,1,C
6651,48,Jakarta,1.62,low-end,56,0,B
6652,31,Medan,5.95,mid-range,35,1,C
6653,56,Jakarta,1.0,feature,14,0,B
6654,45,Makassar,7.4,mid-range,16,0,C
6655,49,Jakarta,1.86,low-end,12,0,B
6656,45,Surabaya,3.12,feature,11,0,C
6657,26,Jakarta,0.92,low-end,2,1,B
6658,39,Jakarta,0.51,mid-range,33,0,C
6659,49,Makassar,6.11,mid-range,13,0,C
6660,22,Medan,0.35,high-end,30,0,C
6661,40,Medan,4.46,low-end,26,1,C
6662,22,Makassar,2.61,high-end,50,1,C
6663,59,Makassar,5.92,low-end,18,0,C
6664,49,Makassar,3.8,mid-range,13,1,C
6665,27,Surabaya,0.99,low-end,4,0,B
6666,56,Bandung,2.56,low-end,59,0,C
6667,32,Jakarta,0.04,mid-range,33,0,C
6668,24,Makassar,1.93,mid-range,15,0,C
6669,46,Makassar,0.27,mid-range,17,1,C
6670,20,Makassar,1.68,low-end,6,1,B
6671,36,Medan,0.35,mid-range,5,0,C
6672,27,Makassar,9.34,low-end,33,0,C
6673,45,Jakarta,2.22,feature,54,0,C
6674,46,Makassar,7.33,mid-range,16,1,C
6675,32,Jakarta,0.07,mid-range,46,0,C
6676,52,Surabaya,3.05,high-end,24,0,C
6677,23,Bandung,1.1,low-end,5,1,B
6678,29,Medan,1.7,high-end,3,0,C
6679,55,Jakarta,6.19,mid-range,35,1,C
6680,30,Surabaya,11.74,mid-range,27,0,C
6681,46,Bandung,0.85,low-end,12,0,B
6682,36,Bandung,8.88,mid-range,50,1,C
6683,20,Bandung,3.5,mid-range,41,0,A
6684,25,Jakarta,9.07,low-end,25,0,C
6685,25,Surabaya,2.48,mid-range,55,1,C
6686,37,Makassar,9.71,low-end,17,0,C
6687,21,Surabaya,6.69,mid-range,49,0,A
6688,38,Surabaya,0.41,high-end,20,0,C
6689,20,Surabaya,1.12,low-end,28,0,B
6690,25,Jakarta,0.84,mid-range,50,0,C
6691,40,Jakarta,2.55,low-end,35,0,C
6692,33,Jakarta,4.87,mid-range,50,0,C
6693,30,Surabaya,4.27,mid-range,15,0,C
6694,20,Jakarta,3.89,low-end,33,0,C
6695,26,Bandung,1.41,feature,3,0,B
6696,31,Jakarta,0.45,mid-range,7,0,C
6697,30,Medan,0.71,mid-range,10,0,C
6698,24,Jakarta,4.06,low-end,41,0,C
6699,32,Jakarta,0.48,low-end,26,0,B
6700,24,Jakarta,0.76,feature,41,0,B
6701,55,Jakarta,1.66,low-end,40,0,B
6702,51,Medan,0.22,mid-range,6,0,C
6703,58,Makassar,0.72,low-end,33,1,B
6704,39,Jakarta,0.49,mid-range,16,0,C
6705,41,Bandung,9.07,feature,24,1,C
6706,54,Medan,0.64,low-end,56,0,B
6707,18,Makassar,5.94,feature,30,1,C
6708,27,Jakarta,0.37,mid-range,57,0,C
6709,33,Makassar,6.11,low-end,10,0,C
6710,25,Bandung,2.74,high-end,11,1,C
6711,42,Medan,5.69,low-end,44,0,C
6712,29,Medan,6.06,low-end,22,0,C
6713,42,Makassar,2.72,low-end,3,0,C
6714,34,Jakarta,7.49,low-end,38,1,C
6715,43,Surabaya,2.64,mid-range,40,1,C
6716,31,Medan,3.74,mid-range,23,0,C
6717,58,Surabaya,1.61,feature,45,0,B
6718,53,Medan,7.36,mid-range,56,0,C
6719,40,Jakarta,5.21,mid-range,19,0,C
6720,23,Jakarta,0.55,high-end,40,0,C
6721,22,Medan,2.58,low-end,53,0,C
6722,42,Makassar,6.81,low-end,55,0,C
6723,35,Jakarta,4.73,mid-range,13,0,C
6724,30,Jakarta,9.85,low-end,36,0,C
6725,31,Bandung,0.79,mid-range,3,0,C
6726,45,Jakarta,1.37,high-end,22,1,C
6727,35,Bandung,2.12,feature,25,0,C
6728,45,Jakarta,0.79,mid-range,20,0,C
6729,44,Jakarta,1.5,high-end,28,0,C
6730,49,Makassar,2.31,high-end,57,1,C
6731,26,Makassar,0.64,mid-range,3,0,C
6732,57,Jakarta,0.89,mid-range,22,0,C
6733,49,Medan,0.4,feature,44,1,B
6734,37,Medan,3.75,high-end,37,0,C
6735,45,Jakarta,1.35,low-end,57,0,B
6736,50,Medan,0.75,feature,38,0,B
6737,21,Jakarta,2.12,low-end,18,0,C
6738,51,Makassar,0.21,mid-range,20,0,C
6739,20,Surabaya,7.71,low-end,46,0,C
6740,43,Bandung,1.05,mid-range,5,0,C
6741,25,Medan,6.53,mid-range,43,1,A
6742,23,Medan,2.07,low-end,59,1,C
6743,33,Makassar,5.69,low-end,9,0,C
6744,41,Medan,0.85,low-end,29,0,B
6745,56,Jakarta,0.58,feature,17,1,B
6746,47,Jakarta,5.68,low-end,12,0,C
6747,30,Surabaya,0.72,feature,57,1,B
6748,22,Surabaya,4.11,mid-range,26,0,A
6749,42,Surabaya,1.27,mid-range,33,1,C
6750,37,Jakarta,4.14,mid-range,33,1,C
6751,35,Surabaya,7.15,low-end,36,0,C
6752,35,Surabaya,11.99,low-end,29,0,C
6753,19,Jakarta,1.34,mid-range,22,0,C
6754,27,Makassar,1.37,mid-range,18,0,C
6755,29,Medan,11.95,low-end,17,1,C
6756,30,Bandung,5.93,low-end,44,0,C
6757,28,Jakarta,0.14,high-end,52,1,C
6758,36,Jakarta,2.56,low-end,24,1,C
